cell_id	donor_id	C1	C2	C3	scaled_age	sex	scaled_log_nUMI	percent_mito	gPC1	gPC2	gPC3	gPC4	gPC5	ePC1	ePC2	ePC3	ePC4	ePC5
cell_002012	donor_050	1.7023884916604235	0.25610940761078843	0.8312668516150629	0.971186	M	0.719574	0.022703	0.0141	0.013115	0.039207	-0.001454	-0.010876	-0.687822	-0.539008	0.778188	1.055938	-0.343417
cell_002013	donor_050	0.5069911365605982	0.3134161284979768	-1.8078940359350328	0.971186	M	0.642952	0.038571	0.0141	0.013115	0.039207	-0.001454	-0.010876	-0.459448	-1.292005	1.192885	1.711395	-0.749542
cell_002014	donor_050	-0.6691803794685679	0.8630976757446537	1.916235959303538	0.971186	M	-0.275799	0.020915	0.0141	0.013115	0.039207	-0.001454	-0.010876	0.228959	0.533146	-0.208093	-0.560993	1.310084
cell_002015	donor_050	-0.5168747285003423	-1.8324201589820368	0.6347471038811844	0.971186	M	-0.307127	0.047964	0.0141	0.013115	0.039207	-0.001454	-0.010876	0.230053	-1.439502	-1.88878	-0.041237	1.235227
cell_002016	donor_050	-0.49288648784936506	0.06724869745776024	2.4702455490677906	0.971186	M	-0.004229	0.013541	0.0141	0.013115	0.039207	-0.001454	-0.010876	1.642848	-0.496261	-0.624401	1.293097	-0.951263
cell_002017	donor_051	-1.0057515684883065	0.3997829118534804	0.4332990847897573	0.900554	F	0.622504	0.02729	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-0.444893	-0.849176	0.300585	0.445136	0.227539
cell_002018	donor_051	-1.6019081860949715	0.7785293744178647	0.6024595697494357	0.900554	F	-0.57497	0.02187	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-1.189644	-1.681463	-0.884379	-2.003794	0.04245
cell_002019	donor_051	-0.9386122120394452	0.31669496078597664	0.4683918180572308	0.900554	F	-1.45696	0.040488	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-2.440769	1.112207	-0.535339	0.489245	-0.151151
cell_002020	donor_051	1.5085532826474586	0.7841394059509454	-1.0445249889666428	0.900554	F	1.108231	0.019734	0.05652	-0.003756	0.001762	-0.002895	-0.029032	1.721967	0.273053	1.130136	-0.106561	-0.077725
cell_002021	donor_051	0.7706044753042838	-0.12674110558403076	-0.31544575289564086	0.900554	F	0.777721	0.0253	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-1.980646	0.589728	1.109197	1.031241	-0.614046
cell_002022	donor_051	-0.009908574795126584	-0.7690165278425396	-0.06616859092901968	0.900554	F	-0.488832	0.022507	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-0.327719	-0.057663	-0.517766	0.285763	0.791748
cell_002023	donor_051	-1.3989489251399656	0.7413462275492756	-0.516063510001649	0.900554	F	-0.068568	0.042724	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-1.342688	0.500506	0.610361	-0.55156	-1.070483
cell_002024	donor_051	1.1565326750589182	-0.16398441993394872	0.7300902444253871	0.900554	F	1.462599	0.000671	0.05652	-0.003756	0.001762	-0.002895	-0.029032	0.495946	0.866752	-0.564551	-1.017314	1.176692
cell_002025	donor_051	-2.849218682015636	-0.47292383224084467	-1.5934984634549976	0.900554	F	0.924624	0.039443	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-0.691	-0.570193	-0.302917	0.242735	-0.873142
cell_002026	donor_051	0.6420019513642576	-1.3998400262770991	-0.32955829323229524	0.900554	F	-0.132771	0.036436	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-1.200846	1.575787	1.624354	1.144483	0.774913
cell_002027	donor_051	-0.23754165392015714	-0.2539897174601838	-0.04873987887106423	0.900554	F	-0.538104	0.000506	0.05652	-0.003756	0.001762	-0.002895	-0.029032	1.845313	0.31661	-0.146482	-0.224933	1.03578
cell_002028	donor_051	0.43264953137971807	0.7240106504437347	-0.5824391269148373	0.900554	F	-0.075712	0.026461	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-0.685773	-0.067739	1.164509	-0.660192	0.540008
cell_002029	donor_051	0.21504189925519615	-0.7854060447102463	0.005535836198160389	0.900554	F	-1.448392	0.015467	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-1.333064	1.282185	0.817801	2.624509	1.586154
cell_002030	donor_051	1.3162436529026202	0.4931472297131652	0.9708245654374037	0.900554	F	-1.401785	0.049898	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-0.914455	-0.675875	0.851047	0.824676	-2.088043
cell_002031	donor_051	-1.0567532837725797	-0.3556809564454179	0.2089553785363588	0.900554	F	-1.455724	0.005814	0.05652	-0.003756	0.001762	-0.002895	-0.029032	0.03799	-0.008999	-0.260864	-0.329512	-1.148818
cell_002032	donor_051	-1.4958204316787718	-1.0991254321761352	-2.3146035513419596	0.900554	F	-0.008273	0.024433	0.05652	-0.003756	0.001762	-0.002895	-0.029032	0.33005	-0.635938	-0.647279	0.63696	-0.401472
cell_002033	donor_051	0.4857156704308713	0.9552019893955846	0.07416210733848339	0.900554	F	0.099238	0.024124	0.05652	-0.003756	0.001762	-0.002895	-0.029032	1.073156	-1.799132	-1.002892	-1.370448	-0.490657
cell_002034	donor_051	0.5034114528872333	0.26490192894476333	-1.1625644988459827	0.900554	F	-1.0769	0.018986	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-0.075107	-0.063376	0.915717	-1.804128	-1.145202
cell_002035	donor_051	0.3080231452877757	-0.8303415043649216	-0.46338643869964197	0.900554	F	1.743024	0.039728	0.05652	-0.003756	0.001762	-0.002895	-0.029032	0.106076	-1.730456	-1.170518	1.07665	-0.6321
cell_002036	donor_051	1.3409920204787338	-1.070212840038006	0.29042911067455685	0.900554	F	0.959404	0.019718	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-0.18354	-0.369148	0.077803	0.814207	1.980918
cell_002037	donor_051	0.4232357176616023	-0.21173586940656092	-0.5207431173241336	0.900554	F	1.175337	0.039408	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-2.101301	1.182247	-0.701424	-0.273722	0.861629
cell_002038	donor_051	-0.9512365993769474	-1.523976913716326	-0.5431564995043678	0.900554	F	1.263722	0.041997	0.05652	-0.003756	0.001762	-0.002895	-0.029032	0.867302	0.338585	-0.040311	-0.834052	0.066088
cell_002039	donor_051	2.620460540216341	-1.1449207412109608	0.4546922355322185	0.900554	F	1.069855	0.023783	0.05652	-0.003756	0.001762	-0.002895	-0.029032	0.424622	0.759587	0.667299	-1.656687	0.797844
cell_002040	donor_051	-0.04284396823457573	1.3302895678329685	0.7818677786010237	0.900554	F	0.934495	0.051942	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-0.610032	0.860176	-0.403706	-1.54697	1.475935
cell_002041	donor_051	-0.20033905509208913	-0.6788974933480643	-0.4439236588977477	0.900554	F	-0.161443	0.038833	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-1.001086	-0.97963	-0.293156	0.71348	0.432448
cell_002042	donor_051	0.26102492404945465	0.030605551515765217	-0.9086196807819661	0.900554	F	2.718759	0.005981	0.05652	-0.003756	0.001762	-0.002895	-0.029032	1.991087	-0.568496	-0.040993	0.654707	-1.213522
cell_002043	donor_051	-0.8036004135505405	-0.7366395272429183	0.5998918276848905	0.900554	F	-0.421734	0.023692	0.05652	-0.003756	0.001762	-0.002895	-0.029032	1.247121	0.803548	-0.480723	0.383409	0.121632
cell_002044	donor_051	0.9872783373362105	1.6549116633591296	0.639697268936256	0.900554	F	1.868441	0.054061	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-0.412188	2.318749	0.106438	0.141653	1.688971
cell_002045	donor_051	2.2719407575159285	0.7434550184388536	-0.4177063952869897	0.900554	F	-0.743276	0.031457	0.05652	-0.003756	0.001762	-0.002895	-0.029032	-0.132156	-0.522914	-1.494743	0.11876	-0.418086
cell_002046	donor_051	-0.7345449459904209	0.7302098719975084	-1.4724327693582626	0.900554	F	-0.992077	0.039322	0.05652	-0.003756	0.001762	-0.002895	-0.029032	0.986443	-0.771868	-0.494475	0.054662	0.517936
cell_002047	donor_051	-0.32585624705500166	-1.906413169609434	0.21088344085214672	0.900554	F	0.335547	0.014199	0.05652	-0.003756	0.001762	-0.002895	-0.029032	0.619066	-0.129118	1.000923	2.22918	1.622984
cell_002048	donor_052	0.19445004368528765	1.2662851767449683	0.21670945189944346	1.183081	M	0.94513	0.06078	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.182136	0.240852	1.472755	-0.391166	0.491677
cell_002049	donor_052	-0.9152896762622623	1.6851111010424276	-0.44231335675765343	1.183081	M	0.076455	0.034377	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-2.176127	-0.363813	0.208178	-0.553396	0.299573
cell_002050	donor_052	0.4976863330482952	-0.2547045152234218	1.5085946700698225	1.183081	M	-1.045643	0.012571	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.645497	-0.628496	1.638996	-0.034963	0.521772
cell_002051	donor_052	-0.4756675808588992	0.7848362242112815	-0.08609516925674837	1.183081	M	-0.817359	0.003233	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.918833	0.531768	1.340294	0.977425	0.175393
cell_002052	donor_052	0.27942481822417503	0.3605087866597275	1.9051168263080067	1.183081	M	-0.192281	0.038382	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.24221	-0.214318	-0.48706	0.448908	0.953315
cell_002053	donor_052	-0.16323882273985307	-0.520401757468874	1.5942082040834646	1.183081	M	-1.206109	0.003271	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-1.511464	0.867401	-0.767475	0.719297	0.562337
cell_002054	donor_052	-0.39318440517933506	2.117219388274565	0.4906091509007523	1.183081	M	-0.976894	0.004793	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.037783	-0.747292	1.500536	0.864594	0.171429
cell_002055	donor_052	2.0983808181728407	0.22160580397486057	0.6852705824333335	1.183081	M	0.390127	0.014554	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.42076	0.857796	-0.627465	-0.133093	0.612283
cell_002056	donor_052	-1.1116340906257418	-0.8964499563470134	0.4370533436735583	1.183081	M	-0.172146	0.037724	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.093909	0.018032	-0.041465	-2.525827	-0.043022
cell_002057	donor_052	0.5667657280075654	1.1179951695663797	-2.629254581019891	1.183081	M	-0.34461	0.000963	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.66694	0.927068	-1.065472	-0.501191	0.036441
cell_002058	donor_052	0.6801201603153444	0.1369193997651737	0.6775417151739639	1.183081	M	0.582521	0.001546	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	2.037496	-0.998187	-0.3572	0.845714	0.176276
cell_002059	donor_052	-0.2841892632573555	0.8191364775525244	-2.115127078659009	1.183081	M	0.834887	0.021721	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.704103	-0.037367	-1.19059	-0.319893	-0.359763
cell_002060	donor_052	0.2701602993329066	0.3894131789876129	1.4067191109920862	1.183081	M	-0.843888	0.003536	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	1.132202	-0.272033	-1.205407	-0.805435	-0.76372
cell_002061	donor_052	-1.6748224720762217	0.3594758151526692	0.5529790031385104	1.183081	M	-0.229046	0.029387	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.669576	-0.323613	1.853322	-0.249601	0.484158
cell_002062	donor_052	-2.186496861594705	-1.508761318479767	-0.27610970601592305	1.183081	M	0.145611	0.022697	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.321963	0.563174	-2.183885	-0.88936	-0.612193
cell_002063	donor_052	-0.06788655529221942	-0.3002111052247547	0.4193695414179166	1.183081	M	0.095808	0.02309	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-1.03172	0.583627	-0.450176	0.276738	-2.174915
cell_002064	donor_052	-0.21592615428637543	-0.05610009430300527	-0.5067664821621889	1.183081	M	0.525445	0.010183	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	1.104919	-1.708727	0.665151	-1.674298	-0.947528
cell_002065	donor_052	-0.5397183069097184	-0.6565792551300615	0.11551505527385476	1.183081	M	-0.395853	0.051972	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.291566	-0.888994	0.592875	-0.891551	-0.282921
cell_002066	donor_052	0.9281025862344683	-0.14218721705972456	-0.2022648105832528	1.183081	M	-0.029086	0.006417	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.277727	-0.609951	-0.182986	0.871741	-0.309643
cell_002067	donor_052	-1.7815151257629038	-0.06487703675518393	-0.5516224418870778	1.183081	M	-0.301448	0.011163	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-1.430441	-0.123077	-0.158098	-2.018294	-0.847068
cell_002068	donor_052	1.1077621745571757	0.5120878794668148	-0.5300155693014801	1.183081	M	-0.100594	0.041793	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.045783	0.265663	-0.17025	1.443747	0.800114
cell_002069	donor_052	1.1864848443054725	0.8891182196929621	1.6280579173939902	1.183081	M	0.286458	0.049143	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.555864	-0.380577	-0.15555	0.983347	-0.09154
cell_002070	donor_052	0.5010522085111645	0.613269544116146	0.5212320103746045	1.183081	M	-1.168037	0.05834	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.698561	0.020787	-0.205045	1.991857	0.836396
cell_002071	donor_052	-0.27401326780359486	0.531740235096859	1.3831672040551752	1.183081	M	-1.15331	0.059066	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	1.917727	-0.271411	0.473485	0.137062	0.573425
cell_002072	donor_052	-0.1566490912262947	-0.15231377469288632	0.8865538862108012	1.183081	M	1.284311	0.000769	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	1.235872	-1.390623	-0.805429	0.27465	-2.180065
cell_002073	donor_052	-0.8975561501707436	-0.21076408105763397	2.2166646593995036	1.183081	M	-1.33995	0.002229	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-1.247749	0.561999	0.176761	-0.104402	-2.260822
cell_002074	donor_052	1.1024983648167714	0.2015525307371942	0.2721929558347286	1.183081	M	1.053603	0.038449	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.617164	-0.702307	0.494432	-0.119109	-2.146803
cell_002075	donor_052	1.4312795742686208	-2.2413446504635943	-0.14451064287118048	1.183081	M	2.948432	0.045377	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.742574	-0.965144	-0.116957	1.270981	-0.087747
cell_002076	donor_052	-0.07714745442696722	0.716302217584956	-0.3176887559594259	1.183081	M	0.057042	0.022809	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.539644	-1.042244	-0.02884	0.200472	1.411488
cell_002077	donor_052	-1.596653120597299	-0.6301883861129337	0.21822164518845116	1.183081	M	1.49383	0.057864	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-2.137368	-0.470086	-0.872221	-0.664222	-0.094653
cell_002078	donor_052	0.5459149219964307	-0.47118489511327977	1.6445070111652471	1.183081	M	-1.572212	0.061582	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.734354	0.036867	0.069917	1.699638	-0.426403
cell_002079	donor_052	-0.5983448643605884	0.36589485969370633	1.5572884961757425	1.183081	M	-0.657174	0.024511	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.495591	1.305587	-1.032853	-0.10615	1.351575
cell_002080	donor_052	0.9356155640049502	0.43510723097063775	-0.9130841691307142	1.183081	M	1.044858	0.024438	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.567733	-0.899276	-1.435637	1.512616	0.187867
cell_002081	donor_052	-0.2913562494866231	-0.7384501150001814	-0.8661825840686079	1.183081	M	-1.271519	0.04917	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	1.022905	0.849474	0.007475	-0.799254	0.339434
cell_002082	donor_052	0.4086664948279676	-0.8478559238424828	-0.024371646227429343	1.183081	M	-1.566164	0.030565	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.858139	-0.021881	2.320182	-0.227806	0.253662
cell_002083	donor_052	0.4649943340297185	-0.1460611839837244	-0.36105142080859315	1.183081	M	2.047691	0.055737	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	1.895641	-0.887225	0.462927	-0.239798	1.230709
cell_002084	donor_052	0.10573839725287217	-0.279780381418115	-0.0867464684100841	1.183081	M	1.020599	0.051041	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.236999	1.253539	-2.084722	1.267631	1.510988
cell_002085	donor_052	0.008661459588201654	1.0421775883371933	-1.6517323948428586	1.183081	M	-0.319167	0.026085	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	1.269884	-1.163363	-0.479921	1.136577	-0.930631
cell_002086	donor_052	-1.0048405468197514	0.09908188261876852	-0.9220374666903735	1.183081	M	-0.315554	0.026078	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-1.637356	1.112105	0.374391	-0.873194	-0.465955
cell_002087	donor_052	0.37100822709913656	-1.3882413890057208	1.620936830603918	1.183081	M	-0.534961	0.009122	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.770693	-0.348637	-0.709304	-1.751704	-1.241104
cell_002088	donor_052	-0.5645040098934275	1.9009173847993583	0.36409006983689646	1.183081	M	-1.422618	0.042616	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.041635	0.337109	0.695321	-0.50572	0.476308
cell_002089	donor_052	-1.0005007721361463	1.5030088056955013	-2.054642351829878	1.183081	M	0.555938	0.031624	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.412668	0.733182	-0.419061	-1.260946	0.20292
cell_002090	donor_052	1.5389530732108683	0.8405389636951347	-0.20384668795199776	1.183081	M	0.847245	0.024724	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.514389	-2.122121	-0.789925	-0.357878	1.758284
cell_002091	donor_052	-0.970774515687051	-1.0724787740623374	0.1352233397631533	1.183081	M	2.271711	0.016671	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-0.399384	0.164456	1.585513	0.251559	0.314544
cell_002092	donor_052	0.15971092011627935	-1.881169637759623	0.3974904081053295	1.183081	M	0.513541	0.0197	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	0.05019	1.012317	-0.736049	1.078403	-0.514691
cell_002093	donor_052	-2.2287348669178724	2.80059031075121	-0.025205097024358986	1.183081	M	-0.740726	0.0476	-0.029196	-0.006123	0.002847	-0.009945	-0.016872	-2.230406	-0.017897	0.30486	0.170626	0.917798
cell_002094	donor_053	-0.33781153795032137	-0.881703068112828	-0.05771632333325207	-0.794607	F	0.41656	0.015841	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	-0.796395	-1.714235	-0.520558	0.632164	1.023386
cell_002095	donor_053	0.1548847449114877	0.3807631967928901	-2.1311369181508404	-0.794607	F	-0.108608	0.050499	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	0.27125	0.464813	-2.190173	-1.599891	0.759322
cell_002096	donor_053	-1.2131944596964823	1.941757180254757	0.9605287947938804	-0.794607	F	-0.041402	0.032401	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	0.35665	-1.091042	-0.293617	-0.358991	-0.414792
cell_002097	donor_053	-0.5968637716384803	-0.7689385335664244	-2.4434494594120997	-0.794607	F	-0.032415	0.018082	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	0.127682	1.372826	0.53461	0.898586	1.448457
cell_002098	donor_053	-0.5227740479456963	2.3506775457374736	0.4181778218247334	-0.794607	F	-0.552079	0.024715	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	-0.296626	-1.511078	-0.238146	1.579765	-0.093499
cell_002099	donor_053	-0.44739001301046416	-2.2562784292576135	-3.694530764141834	-0.794607	F	1.882551	0.001259	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	-1.288726	1.151577	-0.798886	-0.571536	0.76773
cell_002100	donor_053	-0.5738197613651401	0.4880500809390314	0.15052722735996504	-0.794607	F	-1.325178	0.058404	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	-1.029991	-1.164718	0.723029	-1.037955	1.08281
cell_002101	donor_053	-0.03141752710165347	-0.2529101500513646	-1.1557036806794667	-0.794607	F	1.275333	0.047627	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	-0.552192	-0.338187	-0.212497	1.209795	-0.486778
cell_002102	donor_053	-0.3291934649460163	0.6392533806110327	-0.9941379686096203	-0.794607	F	-1.243501	0.017914	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	-1.381896	-1.460887	-1.377931	-0.531998	1.081599
cell_002103	donor_053	1.9088240970468104	-0.5112180014044716	-1.505739631115283	-0.794607	F	0.936496	0.030585	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	0.601809	-1.435246	1.194591	-2.119628	0.033096
cell_002104	donor_053	1.809221781978295	-0.1769374875677065	-0.49336367551319577	-0.794607	F	-1.685017	0.054267	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	0.205692	-0.187044	-0.192765	0.561804	1.089545
cell_002105	donor_053	-0.9050003128218008	-0.15867607692698432	1.4078708433877591	-0.794607	F	0.734279	0.050862	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	2.069998	1.320285	-0.814089	0.275903	-0.924228
cell_002106	donor_053	-0.8326686105144417	0.1872731059822726	0.49428985688293586	-0.794607	F	-0.752508	0.014017	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	0.876719	0.003421	-1.941966	1.212877	-1.184635
cell_002107	donor_053	-1.5007548526055967	0.7103671611119289	-0.5103603246597632	-0.794607	F	-0.245491	0.0156	-0.053165	-0.001986	-0.024993	-0.017867	0.012292	0.530761	-1.110955	-1.538621	0.938578	-0.495719
